flow_duration,total_fwd_pkts,total_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,flow_byts_s,flow_pkts_s,flow_iat_mean,flow_iat_max,pkt_len_mean,pkt_len_std,ack_flag_cnt,syn_flag_cnt,label
798365.2904720526,2,59,312.31702518378717,1.6310056621905566,489.0786368230638,1029.2439682897325,0.6635131571142461,429.19072430745354,22726.927942274,645.2082731304089,175.19206257598648,69096.86443286556,333.9188631884084,468.36499436836726,0,1,PortScan
20915.071357563993,310,94,1055.84522304382,9.142000871891987,172.9657445929115,1473.965781260976,20.66543565084057,238.23017287111085,99625.74460581664,19308.456187073294,5587.351601534905,88264.80795550208,183.41740233944833,139.43567629609095,0,1,DDoS
856338.6594489047,1,33,977.3662033852602,3.3655985998019533,162.83782271190648,1351.8891152495357,24.257162386383598,46.98975922863853,10237.007132316607,663.535418931145,6.056522262372468,16089.19706123569,457.0376799186055,345.94759884634664,1,1,PortScan
18173.556079159316,14,21,301.0811554631401,14.658751383314396,605.5695975229874,1092.5722894081086,12.322431674095569,452.33057522172345,50930.526276192126,636.3689849240768,2512.1135678697856,58991.18604757878,783.9585722890068,243.37107647972755,1,0,BENIGN
350143.39985390624,97,28,1016.6291271081254,34.56670260287612,214.940803863582,768.8223346317384,22.880167968367324,624.1010508727949,4456.016798267931,994.5510557462613,4704.74569476952,27963.238576257892,711.4554569223568,373.85938694870697,0,1,BENIGN
552809.6903388064,95,99,1471.2841122254267,3.0138502402451284,272.3297346582582,318.7301054795052,10.738994275606274,408.8127044499999,37331.41802269553,394.75199766279127,8443.689275855852,93002.38331273508,93.51625944565336,104.45935880768009,0,1,BENIGN
254238.23270483178,2,90,1121.5221819211386,27.88062963981072,573.8879038302031,564.8570807808426,11.743673770579734,655.1144781636704,81030.32812845016,867.0856113482457,9133.273120039148,51139.12646210517,421.1523839622717,399.1475894833876,0,1,BENIGN
79581.30901691575,760,87,80.32048693560887,23.154595820302347,373.2403334937461,1021.1581575309912,13.126106698989277,157.8316287130856,98185.90474222205,16778.99217438313,8605.442136933636,25032.633537981248,69.51439816636163,151.6327573366114,0,1,DDoS
827886.2168872099,60,5,707.6071359560436,33.680923000479254,187.7288258361035,640.5767013827507,27.980488430687753,145.14835023752903,13361.267682072685,969.5399134274476,7148.805090757722,4116.3410016199,343.10388509804386,216.76036879037102,1,0,BENIGN
184415.2409639369,62,23,665.3391334125573,27.539996030614656,84.22713258641714,1376.2120423346614,17.694089189244178,222.23839295962645,9477.941679121046,182.94771050759658,9346.7938334237,63830.67667839661,432.6891556441907,328.5556642500834,0,1,BENIGN
4781.135607887963,260,16,271.6238135580369,4.806585912225687,299.8285467044652,174.02663608762515,3.7662795307424046,276.6741151373836,97953.10180928871,3508.2547372469917,181.43940729918486,76338.80865616105,653.2538625585923,173.1521605447004,1,1,DDoS
48154.11830461402,69,34,420.9046900789024,0.61218161161539,749.411594140407,771.5182305162784,21.5750979360025,559.8124647425872,61623.53132255239,943.8972154003011,9443.073455280422,86721.22136616483,523.6667340589686,400.47464734119984,1,1,BENIGN
128587.50319858678,61,51,1238.1336345861748,25.03758680406291,663.5244012661637,991.1677669123704,8.267374395069815,248.21045676406166,21537.453058866577,377.3213573196531,399.2416917792339,61829.20589494591,295.78120331543215,327.8613176903711,0,1,BENIGN
340690.5070072936,7,68,1051.6199236902316,13.933464178127895,751.8525954103375,97.21203694644353,16.71784126862315,775.3612191553881,54842.39113648392,423.52859521388774,5689.517634662084,57596.698280055876,596.0522940277266,63.844864711232795,0,0,BENIGN
867129.895549001,96,37,388.35141529389665,27.193791196009833,602.3306579400046,387.82478250981,15.109155447051794,446.0888798832282,49706.46294923946,389.67912441058155,2983.3753933480157,10007.48886731472,80.64882552800037,479.27074844159915,0,1,BENIGN
956805.2050379437,95,52,877.2193166599977,25.27348848679197,380.81859670352304,468.08772667917424,13.146581814796638,551.1140266185491,75262.21549082424,791.5998858214759,7898.285246517594,9129.69824383855,415.75943157396193,28.779380008322143,0,1,BENIGN
887715.4123400239,75,18,1454.231838202237,27.52120040700156,676.0925444204041,1305.6283097538285,33.5392305505594,363.82952103567527,22335.38411534595,396.71193679405644,8920.05011868,14669.016120985629,430.1278882062186,116.61403621226391,1,1,BENIGN
880371.932641553,2,71,1479.5615531813914,30.135127410357665,325.957285003496,161.9110463800564,31.08587663709747,464.3872297992118,42479.77872377293,906.3637496562266,112.0862848238452,49267.584178043006,48.62877002323849,234.33032099706313,1,1,PortScan
82280.80728415056,390,1,1034.317563561487,9.500258851698797,344.1693985827389,737.4637406851324,3.315652867734169,441.561292185879,43689.94957749494,16042.580762036629,9779.227680855165,55604.94381387203,285.2416550909636,21.70039164908638,0,0,DDoS
506129.7379448844,40,20,150.13443875106313,6.648617276370117,204.77492100573332,469.9611623855676,39.83325500117483,569.6630424564993,38481.76295478407,737.126995772435,9153.390873274373,95870.65371671054,83.97656229585762,197.26089930406494,1,1,Brute Force
188202.34760778892,90,8,555.8942529180371,23.346244474034883,99.07832409338847,1462.616419192603,39.44842977918412,570.6029026550063,53656.026997777626,309.5966635246991,8139.812246872417,68476.2699436624,163.58887390211737,455.4635922469212,0,1,BENIGN
1451493.8728750423,32,25,650.6348329843036,37.309139334160534,698.2085560203103,106.01925835503653,1.0546789798900802,326.11215882731767,81074.27774510511,987.277401702013,1512.6647421242465,59417.13022805999,329.47705103957634,484.9571989073016,0,0,Brute Force
36918.18544922778,1,21,122.30822511035359,34.588895050202126,657.804766938859,1499.5878029977507,39.86547348295622,462.12809625799684,76921.842776533,944.7712533094398,8497.977432867341,24742.336693302335,382.4135428356711,64.57970757574749,0,0,BENIGN
228719.94122291237,32,34,562.9175683279472,4.542303687985161,550.3956286505277,799.6492433195382,30.892735669425573,435.32426084511496,85232.93188182215,551.9516480906082,5613.770335638509,87666.59372980792,346.6469783214217,67.00761422532037,0,0,BENIGN
62034.752039832936,660,75,350.92767580300966,5.4548590234707905,51.05394590759026,551.8578358576316,23.596707474185322,338.10547427579655,43803.74471017053,18083.365572485982,3489.0721155627703,51403.80902108948,635.5762896832688,198.2713911606351,0,1,DDoS
949525.6715952763,2,10,1392.8179327357818,19.684651723181528,236.26573510720834,710.3382041078615,39.201303011419085,414.3897514345809,32942.28586772207,633.4375142312941,240.9054731594149,7595.574177585305,137.9485886520934,64.02291947888622,0,1,PortScan
180149.2656220636,4,56,641.025372961991,34.972704194176686,431.57940169680023,1460.7411099343524,24.077415821638407,210.12529008880364,82196.88462076048,345.14811955960454,3482.7159526820083,3190.1501017016617,457.02363499763055,267.2117518662615,1,1,BENIGN
128835.52345981394,2,45,509.5108364328423,3.6916234491498434,405.6704994827828,1044.1656869602812,20.46628054189045,159.3030388643072,37790.86792768305,2.6947648812081955,868.4328059285513,8460.855597991387,493.9313425141272,493.1284979334076,0,1,PortScan
618292.9460531429,87,78,715.300685554396,29.89883752535026,67.87923419685441,408.5579387422703,28.533983435382098,720.3571966422714,51216.576467355044,532.1602739167892,1080.6483932843628,44746.76255867723,444.7891225058176,121.23525181736483,0,0,BENIGN
20169.190657948595,57,17,348.7140902149552,13.099894087116585,131.01922018263093,1340.1698298802467,23.743698142161946,556.1177625498121,78938.2067368731,498.4923547091644,878.3336779933627,53715.28311643659,485.9992496958681,372.719737092165,0,1,BENIGN
283847.5282081446,6,52,983.0391723441378,22.831132186756477,310.6335116823631,1480.3122632377504,24.230992774275485,220.2923617193558,10268.069014778333,152.9438532704136,2467.1177065612364,16076.530512222971,181.79093827899237,142.54758434692354,0,1,BENIGN
80325.72228707605,1,40,1057.5637350549755,39.890221390735775,721.4237998602558,880.9576899962635,36.695824523421265,44.02800486218012,97509.20957821974,490.7997043808586,723.1732005251539,82087.93870060373,586.0275258357808,267.51836602245527,1,1,PortScan
18712.504418266763,680,19,331.2801139139469,29.449887347939526,442.6784176176487,1072.555939640889,30.711180057713552,106.34053648815333,50659.78524029877,18640.422816454167,3213.2154996735476,59392.3709248143,320.61516594752106,227.13398610954982,0,0,DDoS
201810.28928400282,40,2,168.28744241427896,5.552990937680815,42.060283554890546,210.37625364685474,18.92664804207569,500.63742960243735,79449.5160516496,106.7885801884247,8508.767325564382,74599.99280961632,350.4739026312968,466.4690335499773,0,0,BENIGN
379290.662105304,1,40,1093.5309640968646,1.9237857585635076,633.9510061310754,1248.7936952791383,30.02007699061254,647.6482194988318,82530.75440161044,186.48634628946527,2364.5605431893478,63379.518786380526,729.9782591515121,158.0982911482473,1,0,BENIGN
452003.40643890935,14,32,715.5124870776255,12.055114966565682,608.1831289339508,773.9717695350196,9.288507805872692,723.676675688672,38450.73301518382,543.5985058278773,9065.656388535825,62427.55721144007,128.8425109383567,469.91606180673756,0,0,BENIGN
139358.14545612092,15,29,763.3184945497899,29.65843644556182,475.5946454356154,1496.6312192488112,30.096124801552907,577.3051505450288,77879.33671117004,143.21367274991476,2053.400485762938,71409.26758153918,415.4259302194556,377.3176459300583,1,1,BENIGN
378883.68340036,88,52,620.0394442181362,31.891814631182143,153.93724478506806,374.7070370396566,28.89010273572265,587.2277677750166,64150.6485252412,693.9790496226533,5431.817189042486,25187.387900106205,302.7289550629788,90.79885840071283,1,1,BENIGN
400911.33162196353,47,90,1423.0336758332503,6.134056124643208,485.5346723327659,778.5974711713203,24.458169417385914,53.76373970383879,87225.17850352073,932.1250706553641,5655.680504056198,69668.11587945046,741.0995296947448,353.6193171566993,1,0,BENIGN
606754.3748782176,51,29,192.20057043564188,33.61758527921692,732.121510674342,219.30374149477134,9.436241383803248,165.79558787914021,18713.455861462655,837.5070399235918,3328.14266242284,31151.31196192366,212.8206718666056,303.94719689712934,0,0,BENIGN
20565.925039479993,570,26,526.9087906690705,15.926747743637733,448.4206582328214,1382.9891999626302,13.85383977463845,303.684433441133,73776.37468616386,9045.454381914364,2253.8021811704198,45249.427218108016,147.0513354886479,88.19349325311165,0,1,DDoS
914854.4164779932,49,29,887.6589914059434,25.290571516781213,49.95178700713356,1008.7645631443975,7.121438674790057,770.4134412767859,14951.406502535985,414.68266131465106,862.6431841056522,99687.45644207628,421.66820785174434,297.6925086600219,0,1,BENIGN
20998.46025362762,830,62,339.5038751037305,7.627508826546663,67.7777475645521,729.217739860599,22.593645330504657,89.9385659655478,77575.20890783156,9066.870117291057,5248.6587905825245,44081.867066353436,344.57992626524776,279.82016565410896,0,1,DDoS
861799.4424514159,3,32,437.5607078916372,35.89721639275537,440.19963466106327,1209.0946663697366,39.157257424638445,678.2395331869936,86712.6766251512,408.04369691530826,5521.708726640804,25396.317518689997,189.04595576702414,252.7539395530169,1,1,BENIGN
569486.573411724,51,97,852.8135137837145,28.832523852420266,652.0393751920078,1483.5440216549464,24.127896087079183,653.2061132115654,96268.66692363199,944.4152846047157,1419.4076692893586,40645.16690426946,286.2324464411677,43.46250747517466,1,0,BENIGN
84814.32826573368,190,36,978.6713228768098,28.157845405540378,732.074242690631,952.1514557231466,13.434634285993404,667.0815718812214,36369.615298289544,686.4937601889415,8308.238520586845,34525.76256667874,628.1142376330187,181.37894733297273,0,1,DDoS
974549.81047235,24,81,1307.9632448109528,19.497247929980546,719.8596924395094,1207.78867368308,17.008540178769337,57.076674323289225,26940.868202556114,541.6800512394009,6338.447416063212,25796.189666465896,145.91061629534636,417.46511839964955,1,1,BENIGN
171762.11791971867,87,37,66.85038775930143,36.57195226241996,129.49082299650726,881.7140542508102,10.96220882748824,461.175281912003,65176.89679635123,829.7588295268309,2072.148504888426,1109.472907561463,144.03307885229353,450.00932092405253,1,0,BENIGN
600556.80874761,53,71,877.009792141925,33.524278527131834,347.3299411772585,1165.530610513835,16.881442382027494,308.9422461865496,95866.85501359073,184.4524835868953,912.4662361703026,77100.8826942925,91.8697760691096,418.5394953515147,0,1,BENIGN
1443121.4156715868,40,54,735.0335872106855,26.546846614505924,751.9906018868161,1109.5552619269654,8.597615143630271,63.69918264657635,26300.178025552526,595.1184229071848,523.743876707661,49641.661057651625,493.6005651768358,167.1219454084804,1,1,Brute Force
351605.0071181054,1,89,1069.1913025458714,23.931442330726185,389.35794969845966,150.86277913964824,3.110613763158283,41.77793687559148,96773.16888188793,5.3532931765290765,1039.9065226773114,31466.509715372995,653.6469913807385,481.04939288205884,0,1,BENIGN
521348.53734682803,12,62,1438.9293577857384,30.33569655782726,525.601532854039,1148.1923344867207,28.964133170925543,524.29600064001,98059.62233798082,903.3734762547614,6470.182541980463,69320.5893935779,79.2128130606196,334.9587322750196,1,1,BENIGN
999353.5642158783,26,85,730.8867723987468,12.514194260223501,131.59715987771295,1107.2945603290912,7.703961111425217,127.61433614793613,42234.0897070782,795.3623037753015,7453.194835721001,5497.712638501028,385.90920062747864,261.2172880355845,0,0,BENIGN
364760.77973236016,60,45,152.35167437864538,27.85155103512559,298.3049724637303,1098.1594864319918,2.614253631957695,279.6206567512638,53995.18010829619,790.7440925224796,3194.3375042913785,62592.878729936536,713.3430886595022,307.9315940911523,1,1,BENIGN
870111.8640135397,30,13,812.2482156797295,37.56270794051585,647.0752591879857,1496.9838013786728,14.028472618068406,623.0630995876564,40252.898269563295,479.9276327418785,6278.779577551517,87368.97464749201,787.9034365914642,384.1367069322591,0,0,BENIGN
737608.5433587326,94,49,201.2922051718362,14.18488630563106,258.3016336571021,472.60985586574554,9.344310041996398,71.99082412363504,1885.6060798680396,987.723617497058,4283.453606021265,38438.82144949657,556.5319348467331,109.12694393253209,1,0,BENIGN
8950.20612120283,700,39,1323.5127290407604,37.78928089165641,395.225148549901,935.5806282476333,6.681357843683009,793.2881558641021,23244.002968205994,18854.750019154242,6499.970023433761,60777.602119937124,429.6432683725465,115.33490585887934,1,0,DDoS
186519.6183180401,3,6,1209.1237432096175,25.191116919846124,204.40625750778068,796.6601353475326,23.89096289721364,439.02394065380383,26097.313458357577,515.2963995222945,4916.9515452775795,99633.61422291436,722.0514725151149,231.69037410780996,0,1,BENIGN
3496.1673717801527,680,14,1295.7851519701687,18.29728391094829,337.28902222108866,438.5206872902198,19.067073133214734,73.72626428525994,85234.13398136607,710.3765236340644,3297.2231400450114,93159.6329370158,598.761617437824,140.69548028876338,1,0,DDoS
695744.7214204652,48,90,817.5996783251127,38.48487890368199,123.19633364138495,1345.9406992133784,39.65901340580193,86.75293994181864,88302.33628683239,516.1274125415723,9066.072057251355,57136.181002538215,543.2051276809891,271.88945399869965,0,0,BENIGN
52130.81861491969,800,40,398.11687709278846,6.293626388101039,161.9040800508548,527.6529629680473,9.5476012520407,746.8686663874014,10672.825973475541,13980.416779315674,1900.3231824522088,88164.89690570731,770.5996190205296,232.73500438499178,0,0,DDoS
819964.9227163593,53,30,1366.703911533277,0.044804459204379476,462.69811863021533,1144.6882735260047,10.347533227916319,186.78097708634272,8501.412624351666,326.50093314564265,5602.8446799652065,11593.227239457963,326.28847510996707,4.536202326362481,0,0,BENIGN
283414.613970755,71,74,671.071544483068,33.604860109648754,338.0349206983494,302.06609219879675,30.14795336202077,639.4933062217657,17457.972183225924,770.8770231301357,9473.505903680816,16646.09491735791,625.948062324423,354.2860023013147,1,0,BENIGN
74786.94831607823,82,50,1485.6166242159447,27.042090287470177,378.9283133278443,985.457519366785,23.775834369141812,331.5453179082726,6656.0518429438935,821.5307961127003,3724.6169570948587,81880.3764792758,231.9066497631705,0.5147399228166982,1,1,BENIGN
944309.2045943341,99,13,1287.1462707138862,21.080963848474482,667.6997820079214,475.6266692453892,33.59788658689887,627.3453128127715,23082.36293484025,131.42199289673712,8681.862682097606,96324.03297747878,63.789758448112345,365.63503348684276,0,1,BENIGN
964524.0202229816,1,57,685.756193076129,12.478079619805218,283.76448273297683,1097.6571020166107,29.833480481238574,192.2729490970216,86825.46906770405,714.9525477982274,563.1875360570392,47158.53068565024,452.8569324003682,79.62286913963223,0,1,PortScan
77094.47524595876,460,50,1151.0950267767785,25.048812865256615,139.74610703861455,87.4882220572278,36.83391391262747,508.6542390357609,79674.07536852002,9631.483985547977,1181.9088077343208,12527.327362333019,561.0296182940183,215.15294744973136,1,1,DDoS
64302.516181426574,2,88,672.5402534986172,39.37405629611616,153.68128842734998,718.3139510882828,27.21826505437301,340.6142637487762,97472.51520188192,721.9154391641424,6573.268737069286,75708.35616844622,764.0129649094249,453.9093264923201,0,1,BENIGN
14600.748182774196,760,46,248.04349263620932,19.955526138054243,509.7983580817705,1065.5988569943918,22.385947339476566,47.425844038579584,32713.48469357479,10355.197444407459,887.7863264568853,35069.186851605984,65.2343626814386,39.28924857751037,1,0,DDoS
567584.094176732,46,15,332.21935659742275,6.69930329036279,119.47155865414419,969.1881643337096,28.259029059476045,64.00547006748795,93627.6033997446,52.066086523107266,5417.550389657694,70908.96133989713,701.936534047025,357.0434660662139,1,1,BENIGN
814843.6312351376,7,75,1346.4323178483703,21.90369504614945,661.1463051714952,700.3846953967183,25.743107807860998,440.06602231144603,73185.79322335766,81.7218190323865,612.9173190657324,24717.852368674543,161.25395688602313,435.89178329610087,1,0,BENIGN
336962.1021919297,8,93,1192.9598204280196,26.348311020035045,418.6287445043856,850.8307843689416,28.768071130890554,213.62560341178704,99633.75821406851,974.7956828305685,6506.753606605899,19962.24966840522,556.9734642477814,36.09920448958792,0,0,Infiltration
462676.6944436424,94,85,1101.6668418588097,29.70826084799924,363.37493418053725,545.0650891185659,14.841550519384107,790.6136684394039,4106.908222107,867.0447929728364,5790.96733163821,43867.15576476715,591.1958219155038,243.33447071235142,1,0,BENIGN
843557.5095615361,32,58,1372.050484600369,8.426487560226663,513.4546035082469,962.07792133508,29.32452089661124,139.99144069671746,71610.91397174065,909.0416174135744,1805.0342576137173,23761.957059138524,778.2602714716461,90.48847635474489,0,1,Brute Force
97483.65321429682,14,89,1007.4270673521477,3.8104603181850516,535.6136666031327,495.7361627768127,15.961837845484443,692.0695529812564,1002.1373725420701,588.4537920772714,5991.152661200074,39672.01103659276,220.1411714023355,117.33701913077554,1,0,BENIGN
330956.274052873,93,10,1017.3099861306675,5.830262729790068,381.56971476244064,898.311181821165,37.94333419405735,231.92111437731864,35989.14971683293,379.4206540634315,6059.326194872379,35679.637983469765,445.46906322776863,390.8951649225147,1,1,BENIGN
864229.7560564015,6,61,89.91413827117094,39.46771921428646,133.4578144825163,377.45113214436407,2.0678734896610784,526.4022547960544,22547.64757957073,180.0924364289762,894.6702863901814,10339.862622830326,484.3497323363674,344.1039329332977,1,0,BENIGN
685999.1392093858,98,89,973.1151092106305,34.716731780800885,385.6022902817329,792.7702017257053,19.55386321027681,546.8168357350394,14051.160350155658,30.070592513690684,3086.2201164959974,70471.0294660373,193.40862361344077,336.71621666245863,1,0,BENIGN
672634.8580133037,96,5,1446.4863759177827,10.212260989137274,542.8405862820715,1468.8016796047743,14.971870685591707,53.3121530551673,24490.314313195187,830.8941036225713,8647.442271190817,76854.25125873389,125.9634624981955,397.75518584820156,1,0,BENIGN
940881.2688024311,14,53,1013.7784148067246,23.087409468469925,304.9159871038976,272.55967005449554,24.198156907621634,281.7647807497708,86657.22288601178,993.3376036648926,7526.75334852957,9057.264711752205,259.40105260328494,54.55481588287486,1,0,BENIGN
92568.22633976238,190,70,1356.0084483991286,35.1156463616531,281.068744741703,1308.5949132892338,15.026890075269058,265.6206486658134,64942.55841355987,6568.967795245851,6305.7853958081505,60987.082231814464,468.2135847848287,190.20985211639885,0,0,DDoS
545732.3198066239,35,44,61.41390328754516,23.482468308046037,168.01773270846692,978.1609146628969,30.37377311691464,420.33843493936354,54282.13013147586,951.4834118100246,8473.201940112016,91424.50922998748,658.4623791228856,54.45917092336572,0,1,BENIGN
246145.05183211845,15,43,1156.7295618515072,32.51942954864374,585.7735379321357,1435.0645960942047,0.7293033070544652,188.79126911949504,855.5312103163978,647.5099666831876,8981.32518401037,24355.794834664164,744.5462540451931,30.133695144780425,0,0,BENIGN
101510.68636637159,68,52,1018.3402105319749,37.18423509687957,444.5177621376705,888.1607977636847,3.5850535661976846,585.4031972905584,40050.5301597352,976.7275661387126,8233.508415800647,52252.87924120667,133.6492171708462,429.70789664029456,0,0,BENIGN
295348.761391388,42,61,414.58166420399107,38.517075009503195,407.4946915071428,1216.749122671731,22.00906168625047,72.99352496966256,63351.82242184283,951.4082018724364,6020.102083261849,81920.69405408476,711.9969121447899,114.03988597446624,0,0,BENIGN
411087.36695972405,42,72,1164.1192623674513,22.265482317468688,234.29019833504694,481.0083326788008,29.27832270342538,686.8924382481058,67175.32448610838,809.5490227708649,7668.894790652056,14978.899756016202,362.1980578141095,76.49190041428133,0,0,BENIGN
472944.67643661884,1,81,300.5311092325473,12.49087144195184,214.98708800518116,341.03180019690257,25.518431732638803,235.23172421074327,63238.34705343981,58.54876864714305,142.63261913357476,27461.27999747254,493.7556568407257,337.920622543688,1,1,PortScan
69246.69077092373,240,60,1235.31230339408,24.12877640853489,296.29262089411947,1362.066196801324,30.904909097975303,241.3205398999174,64564.454768819116,11915.823062322757,4017.867261249437,36701.93835968802,301.105960829535,308.5778916978234,0,0,DDoS
669635.6558723485,2,27,974.6456067891224,10.845897460007393,490.53711365660126,1032.992619411039,9.233167566160482,387.21257010908016,19113.45379562487,52.43364189892966,379.09794706238324,36300.797741880735,796.5651729352353,223.1761755988211,1,1,PortScan
957629.5219769296,77,93,1047.407140598172,8.037347546362259,447.22904019954177,181.14761648421066,18.014837450327406,614.684129960387,34822.395271474306,664.9452333147693,7956.545108289394,92718.51016975047,218.32798221014468,199.65795790465407,1,1,BENIGN
927008.2678275029,65,30,800.5986468171816,24.94342752011039,107.73456840817263,1142.6948139253395,5.108539345409393,667.8113989919216,78224.60595827155,708.7738232732022,371.2422014423735,30319.804310973406,239.9655531322406,180.06820373575954,0,1,Infiltration
1107693.72097661,43,67,619.5930149284538,17.888101620193424,496.45169335406916,792.8919644368867,36.775678928576696,417.69224700843097,99216.58568084893,851.4398152493212,2093.0200384297846,93060.21551224518,128.4384623929618,408.7248542455958,0,1,Brute Force
721449.9251219989,67,80,349.49443671726823,32.74940016297081,285.12126316327556,73.42498446513557,6.151645986721244,209.94697021719654,95736.55650066926,573.0841247879563,9327.980097357786,57520.583416157526,404.30937450476733,156.86384559704803,0,1,BENIGN
898271.8011299768,52,3,1431.0843902978897,33.008030696622725,546.3932332346302,217.7723902429012,19.129360921922892,424.64174168353065,23331.880700701473,80.05739781986601,7769.46906841221,12212.284861918259,491.6609704269488,468.2245869418303,1,1,BENIGN
851463.4926875102,32,93,65.82420203535554,24.102126553714598,317.2466465498424,604.2328280923548,22.5776436271553,185.75466624981405,21254.35953148129,484.6531268601628,7544.992907995192,61953.58016324469,265.98983665999754,215.1685887544606,0,0,BENIGN
782717.7711400748,7,80,1049.7623611312063,24.72206697148744,521.2241157702326,374.1861230760559,9.305821542507239,207.80999863708576,17457.88430666322,655.7581001944002,8481.678693641521,72434.50379296935,641.9911616580129,202.3992145425999,1,0,BENIGN
525552.0715064432,86,14,298.2552319100274,15.483150413425232,772.5049293665868,402.92717626381545,5.352149451179549,358.1212724341908,79054.7398124288,582.1900149569943,6812.938524110063,18977.58786898597,510.40062668586836,161.75019745573687,1,1,BENIGN
198936.39214751837,45,32,752.2669041324891,4.38944794710014,456.4492116200066,703.3909084575429,33.77428330958464,114.54276139602588,48875.28958847564,150.13365982751486,3253.5125096316992,73738.33416800608,401.7737783202626,187.94414257288466,1,0,BENIGN
785038.0421826731,13,64,1188.8789439327309,12.616275829920509,562.9823766257721,678.9005611208722,10.186824881842046,679.0624003637012,3938.792261336267,901.77181593621,4620.159871601094,63723.77566605996,541.1089808763949,447.55887035326816,1,0,BENIGN
66745.3753566339,88,45,259.2467411928808,29.497350748859425,429.2886598176326,1033.132557644196,1.6669160240953707,104.44193219481045,71660.70646746196,72.17712756507349,721.8547103749333,1220.7264387363962,766.9410627076048,368.75417972950345,1,0,BENIGN
349768.25942287495,15,83,1005.601092162805,7.4078227146987174,172.3230948539041,183.65764858156007,26.412108788053526,620.9232232885194,26578.1381896679,21.042866534809722,830.8949580895091,96786.3248841546,264.5380308828394,384.6115739190668,0,0,BENIGN
205766.69346933556,49,36,937.9189333367452,30.98535122551152,529.3672326912592,814.2411145437711,1.6780489372654506,776.0514709717316,79891.547746292,292.8927544972947,9799.903590294918,60192.140147735845,482.6412202375073,374.0365897147661,1,1,BENIGN
128182.9367915634,15,17,1395.0021148760327,8.984624473754078,322.8469381165101,670.8322490985262,17.57619958777809,505.8340826958394,94313.27619069628,240.76864256132168,1223.7987492461714,19755.07428109513,714.0629241590448,322.90540632760303,0,1,BENIGN
861383.8593637997,1,47,408.2718894531079,30.201677149851132,390.01001792834643,1269.3178872194899,29.13962708646453,630.1000593397907,65650.56758433905,177.5110265927599,545.4818919780414,98467.12725505557,752.4149305378104,21.586867898505837,1,1,PortScan
91961.7006212737,50,95,753.0554298948118,6.027044308395095,300.2115633854953,643.5880159710817,30.327400443061492,605.002077418223,61232.85648319937,106.0201194872371,1524.1780221608592,9384.754495349207,478.65131529853807,438.56922075570196,0,0,BENIGN
